總機構代號,機構代號,機構名稱,地址,電話,負責人,異動日期,金融機構網址,lat,lng,市鎮鄉村里,area1,area2,area3
021,0210465,花旗(台灣)商業銀行高美館分行,高雄市鼓山區明誠三路681號,07-3916728,盧品蓁,2012-01-06,,22.6609833,120.2948894,台灣高雄市鼓山區龍子里,高雄市,鼓山區,龍子里
021,0210476,花旗(台灣)商業銀行南京分行,台北市松山區南京東路四段18號,02-25766789,黃宏遠,2012-01-06,,25.05137,121.553094,台灣台北市松山區美仁里,台北市,松山區,美仁里
021,0210502,花旗(台灣)商業銀行中正分行,台北市中正區新生南路1段158號,02-23975726,張震宇,2012-01-11,,25.0355109,121.5329395,台灣台北市大安區民炤里,台北市,大安區,民炤里
021,0210513,花旗(台灣)商業銀行永康分行,台南縣永康市中正北路112號,06-2538383,崔怡沁,2012-02-02,,23.0413995,120.2420144,台灣台南市永康區塩行里,台南市,永康區,塩行里
021,0210524,花旗(台灣)商業銀行羅東分行,宜蘭縣羅東鎮中正北路77號,03-9555899,湯昆霖,2012-01-06,,24.6802018,121.7714862,台灣宜蘭縣羅東鎮公正里,宜蘭縣,羅東鎮,公正里
021,0210535,花旗(台灣)商業銀行敦化分行,台北市大安區信義路4段117號,02-27007799,楊承峰,2012-01-16,,25.0335039,121.5483243,台灣台北市大安區德安里,台北市,大安區,德安里
021,0210579,花旗(台灣)商業銀行內湖分行,台北市內湖區瑞光路608號,02-26599008,王瓊華,2016-08-01,,25.0802721,121.5656774,台灣台北市內湖區西湖里,台北市,內湖區,西湖里
021,0210580,花旗(台灣)商業銀行南港分行,台北市南港區興東街29-2號,02-26537890,曾昭文,2013-07-02,,25.0558226,121.6125497,台灣台北市南港區三重里,台北市,南港區,三重里
021,0210627,花旗(台灣)商業銀行斗六分行,雲林縣斗六市雲林路2段211號,05-5360866,陳漢卿,2012-01-06,,23.7036217,120.5324357,台灣雲林縣斗六市鎮西里,雲林縣,斗六市,鎮西里
021,0210650,花旗(台灣)商業銀行土城分行,台北縣土城市金城路3段13號,02-81611388,林育宏,2012-02-02,,24.9864209,121.464719,台灣新北市土城區延和里,新北市,土城區,延和里
021,0210683,花旗(台灣)商業銀行國際金融業務分行,台北市信義區松智路1號,02-87269500,余苑菱,2017-07-28,,25.0387588,121.5662595,台灣台北市信義區西村里,台北市,信義區,西村里
021,0210694,花旗(台灣)商業銀行信託業務專責部門,台北市中山區德惠街9號,02-25227805,林文燦,2015-06-10,,25.0669305,121.5250017,台灣台北市中山區圓山里,台北市,中山區,圓山里
048,,王道商業銀行,台北市堤頂大道二段99號,02-87527000,,2019-01-15,'http://www.o-bank.com,25.0766163,121.5712474,台灣台北市內湖區港墘里,台北市,內湖區,港墘里
048,0480011,王道商業銀行股份有限公司總行營業部,台北市堤頂大道2段99號,02-87527000,王永池,2017-05-24,,25.0766163,121.5712474,台灣台北市內湖區港墘里,台北市,內湖區,港墘里
048,0480022,王道商業銀行股份有限公司信義威秀分行,松壽路18號,02-27238721,陳宥蓁,2017-05-15,,25.0356839,121.56681,台灣台北市信義區西村里,台北市,信義區,西村里
048,0480033,王道商業銀行股份有限公司高雄分行,高雄市新興區中正三路55號,07-2250212,林佳儀,2017-01-04,,22.630707,120.3083372,台灣高雄市新興區德望里,高雄市,新興區,德望里
048,0480055,王道商業銀行股份有限公司台中分行,臺灣大道二段489號,04-23265500,賴豐仁,2020-01-07,,24.156285,120.660112,台灣台中市西區忠誠里,台中市,西區,忠誠里
048,0480066,王道商業銀行股份有限公司新竹分行,光明五街212號,03-5589165,林一鋒,2020-01-03,,24.8283478,121.0113729,台灣新竹縣竹北市北崙里,新竹縣,竹北市,北崙里
048,0480077,王道商業銀行股份有限公司忠孝敦化分行,忠孝東路四段135號,02-27713701,陳宥蓁,2018-03-08,,25.041746,121.5492831,台灣台北市大安區建安里,台北市,大安區,建安里
048,0480088,王道商業銀行股份有限公司國際金融業務分行,台北市堤頂大道2段99號,02-87527000,林一鋒,2017-01-04,,25.0766163,121.5712474,台灣台北市內湖區港墘里,台北市,內湖區,港墘里
050,,臺灣中小企業銀行,台北市大同區塔城街三十號,02-25597171,,2019-11-04,'https://www.tbb.com.tw,25.051177,121.5102589,台灣台北市大同區玉泉里,台北市,大同區,玉泉里
050,0500016,臺灣中小企業銀行吉林分行,台北市中山區民權東路二段46號,02-25417171,陳孝銘,2012-01-03,,25.0623002,121.5301675,台灣台北市中山區新生里,台北市,中山區,新生里
050,0500027,臺灣中小企業銀行中和分行,新北市中和區景平路634-10號,02-22427171,李麗芳,2012-01-03,,24.999636,121.498691,台灣新北市中和區廟美里,新北市,中和區,廟美里
050,0500038,臺灣中小企業銀行博愛分行,高雄市左營區明誠二路419號,07-3497171,李清文,2012-01-03,,22.6609661,120.3068837,台灣高雄市左營區新上里,高雄市,左營區,新上里
050,0500049,臺灣中小企業銀行北桃園分行,桃園市桃園區春日路985號,03-3567171,劉萱華,2015-01-06,,25.0113061,121.3099627,台灣桃園市桃園區大興里,桃園市,桃園區,大興里
050,0500050,臺灣中小企業銀行南崁分行,桃園市蘆竹區中正路381號,03-3227171,魏玉嬌,2015-01-06,,25.049641,121.290593,台灣桃園市蘆竹區錦興里,桃園市,蘆竹區,錦興里
050,0500061,臺灣中小企業銀行西屯分行,台中市西屯區臺灣大道四段839號,04-3587171,蕭淵學,2013-10-09,,24.1812618,120.6184676,台灣台中市西屯區福和里,台中市,西屯區,福和里
050,0500072,臺灣中小企業銀行忠明分行,台中市西區忠明南路301號,04-3287171,蔡允祥,2012-01-03,,24.145762,120.657582,台灣台中市西區昇平里,台中市,西區,昇平里
050,0500108,臺灣中小企業銀行營業部,台北市大同區塔城街30號,02-25597171,吳隆俊,2012-08-29,,25.051177,121.5102589,台灣台北市大同區玉泉里,台北市,大同區,玉泉里
050,0500119,臺灣中小企業銀行大雅分行,台中市大雅區大雅路161163號,04-5687171,卓誌誠,2012-01-03,,24.2260832,120.6467044,台灣台中市大雅區上雅里,台中市,大雅區,上雅里
050,0500120,臺灣中小企業銀行仁大分行,高雄市楠梓區鳳楠路183號,07-3537171,林建忠,2012-07-16,,22.7242703,120.32991,台灣高雄市楠梓區中陽里,高雄市,楠梓區,中陽里
050,0500201,臺灣中小企業銀行仁愛分行,台北市大安區仁愛路四段357號,02-27217171,侯梅芷,2012-01-03,,25.038115,121.55449,台灣台北市大安區車層里,台北市,大安區,車層里
050,0500212,臺灣中小企業銀行松山分行,台北市松山區南京東路四段147號,02-27167171,莊碧珠,2012-01-03,,25.0518562,121.5555956,台灣台北市松山區東勢里,台北市,松山區,東勢里
050,0500223,臺灣中小企業銀行建成分行,台北市大同區南京西路76號,02-25507171,邱貴金,2012-01-03,,25.0528938,121.5181859,台灣台北市大同區建泰里,台北市,大同區,建泰里
050,0500234,臺灣中小企業銀行士林分行,台北市士林區中正路601號,02-28117171,林文芳,2012-01-03,,25.086467,121.510007,台灣台北市士林區葫東里,台北市,士林區,葫東里
050,0500245,臺灣中小企業銀行永和分行,新北市永和區竹林路168號,02-29277171,焦松南,2012-01-03,,25.0101252,121.5203221,台灣新北市永和區豫溪里,新北市,永和區,豫溪里
050,0500256,臺灣中小企業銀行新店分行,新北市新店區中興路二段192號,02-29117171,王建發,2012-01-03,,24.9732215,121.5485176,台灣新北市新店區寶福里,新北市,新店區,寶福里
050,0500267,臺灣中小企業銀行新莊分行,新北市新莊區中華路一段16號,02-29907171,謝青桂,2012-01-03,,25.0370707,121.4521943,台灣新北市新莊區榮和里,新北市,新莊區,榮和里
050,0500278,臺灣中小企業銀行化成分行,新北市新莊區頭前路25號,02-29977171,郭瑞祥,2012-01-03,,25.0521519,121.4672235,台灣新北市新莊區頭前里,新北市,新莊區,頭前里
050,0500304,臺灣中小企業銀行信託部,台北市大同區塔城街30號,02-25590021,黃文卿,2012-01-03,,25.051177,121.5102589,台灣台北市大同區玉泉里,台北市,大同區,玉泉里
050,0500359,臺灣中小企業銀行證券部,台北市大同區塔城街30號,02-25597171,張麗惠,2012-01-03,,25.051177,121.5102589,台灣台北市大同區玉泉里,台北市,大同區,玉泉里
050,0500407,臺灣中小企業銀行松江分行,台北市中山區松江路158號,02-25377171,陳昭烈,2017-11-13,,25.0549837,121.532855,台灣台北市中山區中吉里,台北市,中山區,中吉里
050,0500418,臺灣中小企業銀行國際部,台北市塔城街30號,02-25509567,邱松歲,2012-01-03,,25.051177,121.5102589,台灣台北市大同區玉泉里,台北市,大同區,玉泉里
050,0500500,臺灣中小企業銀行台北分行,台北市中正區重慶南路一段72號,02-23717171,劉靜修,2012-01-03,,25.043396,121.513079,台灣台北市中正區光復里,台北市,中正區,光復里
050,0500603,臺灣中小企業銀行萬華分行,台北市萬華區康定路103號,02-2375-7171,翁月燕,2018-11-26,,25.0394247,121.5020392,台灣台北市萬華區福音里,台北市,萬華區,福音里
050,0500614,臺灣中小企業銀行南台北分行,台北市大安區羅斯福路二段93號,02-23697171,王俊欽,2012-01-03,,25.0251966,121.5241388,台灣台北市大安區古莊里,台北市,大安區,古莊里
050,0500706,臺灣中小企業銀行復興分行,台北市大安區復興南路一段390號,02-27057171,吳月嬌,2012-01-03,,25.0339007,121.5433982,台灣台北市大安區和安里,台北市,大安區,和安里
050,0500809,臺灣中小企業銀行中山分行,台北市中山區長春路17號,02-25517171,闕招治,2012-01-03,,25.0551442,121.5238908,台灣台北市中山區,台北市,,中山區
050,0500810,臺灣中小企業銀行建國分行,台北市中山區民權東路三段4號,02-25097171,林添進,2012-01-03,,25.0620174,121.5385499,台灣台北市中山區江寧里,台北市,中山區,江寧里
050,0500821,臺灣中小企業銀行內湖分行,台北市內湖區內湖路一段360巷1515之1號,02-27997171,孫台,2012-01-03,,25.0814545,121.570849,台灣台北市內湖區港墘里,台北市,內湖區,港墘里
050,0500902,臺灣中小企業銀行南京東路分行,台北市松山區南京東路三段311號,02-27127171,葉富裕,2016-06-04,,25.0520062,121.5470685,台灣台北市松山區中正里,台北市,松山區,中正里
050,0501002,臺灣中小企業銀行忠孝分行,台北市大安區忠孝東路3段267號,02-27727171,陳燕玲,2012-01-03,,25.0418681,121.5424493,台灣台北市大安區誠安里,台北市,大安區,誠安里
050,0501024,臺灣中小企業銀行世貿分行,台北市信義區光復南路547號,02-23457171,林昱,2012-01-03,,25.031695,121.5576495,台灣台北市信義區中興里,台北市,信義區,中興里
050,0501035,臺灣中小企業銀行永春分行,台北市信義區忠孝東路五段552號,02-23467171,黃素貞,2012-01-03,,25.041882,121.580069,台灣台北市信義區松光里,台北市,信義區,松光里
050,0501057,臺灣中小企業銀行南港分行,台北市南港區三重路19之2號,02-26553371,陳富隆,2017-11-13,,25.0587767,121.6129927,台灣台北市南港區三重里,台北市,南港區,三重里
050,0501105,臺灣中小企業銀行松南分行,台北市信義區基隆路一段161號,02-27647171,陳明惠,2012-01-03,,25.041896,121.565197,台灣台北市信義區興雅里,台北市,信義區,興雅里
050,0501116,臺灣中小企業銀行東湖分行,台北市民權東路六段152號,02-87929771,呂文意,2012-01-03,,25.0687835,121.5900659,台灣台北市內湖區湖興里,台北市,內湖區,湖興里
050,0501208,臺灣中小企業銀行大安分行,台北市大安區敦化南路二段92號,02-27007171,劉雪如,2012-01-03,,25.0282739,121.5484146,台灣台北市大安區龍雲里,台北市,大安區,龍雲里
050,0501219,臺灣中小企業銀行雙和分行,新北市中和區中和路356號,02-22327171,金六妹,2012-01-03,,25.0015541,121.5102287,台灣新北市中和區中安里,新北市,中和區,中安里
050,0501220,臺灣中小企業銀行錦和分行,新北市中和區中山路二段403號,02-22287171,徐建亞,2012-11-27,,25.0046396,121.4860869,台灣新北市中和區碧河里,新北市,中和區,碧河里
050,0501301,臺灣中小企業銀行五股分行,新北市新莊區五股工業區五工路95號,02-22987171,方英哲,2012-01-03,,25.0635494,121.457472,台灣新北市新莊區福興里,新北市,新莊區,福興里
050,0501312,臺灣中小企業銀行林口分行,新北市林口區中山路188號,02-26037171,王月琴,2012-01-03,,25.0791514,121.3891882,台灣新北市林口區菁湖里,新北市,林口區,菁湖里
050,0501323,臺灣中小企業銀行東林口分行,桃園市龜山區文化二路38之11號,03-3287171,陳孝銘,2019-06-28,,25.0575081,121.366321,台灣桃園市龜山區文化里,桃園市,龜山區,文化里
050,0501404,臺灣中小企業銀行板橋分行,新北市板橋區明德街2-1號,02-29687171,陳美惠,2012-01-03,,25.0099809,121.459948,台灣新北市板橋區挹秀里,新北市,板橋區,挹秀里
050,0501415,臺灣中小企業銀行樹林分行,新北市樹林區中山路一段217號,02-26757171,黃瑞源,2012-01-03,,24.9870061,121.4210822,台灣新北市樹林區育英里,新北市,樹林區,育英里
050,0501426,臺灣中小企業銀行土城分行,新北市土城區中央路二段126號,02-22737171,陳念慈,2012-01-03,,24.977794,121.44185,台灣新北市土城區長風里,新北市,土城區,長風里
050,0501437,臺灣中小企業銀行迴龍分行,新北市新莊區中正路933號,02-82097171,陳秋琴,2012-01-03,,25.0211022,121.4107753,台灣新北市新莊區龍福里,新北市,新莊區,龍福里
050,0501448,臺灣中小企業銀行汐止分行,新北市汐止區新台五路一段75號,02-26987171,邱芳川,2012-01-03,,25.061104,121.645707,台灣新北市汐止區忠孝里,新北市,汐止區,忠孝里
050,0501482,臺灣中小企業銀行三峽分行,新北市三峽區大學路31號,02-2673-9871,林寶生,2018-03-02,,24.940094,121.37724,台灣新北市三峽區龍恩里,新北市,三峽區,龍恩里
050,0501507,臺灣中小企業銀行基隆分行,基隆市仁愛區愛三路9號,02-24237171,林俊達,2012-01-03,,25.1273921,121.741803,台灣基隆市仁愛區仁德里,基隆市,仁愛區,仁德里
050,0501518,臺灣中小企業銀行埔墘分行,新北市板橋區中山路二段62-1號,02-29547171,陳淑婷,2012-01-03,,25.015759,121.4744611,台灣新北市板橋區東丘里,新北市,板橋區,東丘里
050,0501529,臺灣中小企業銀行北三重分行,新北市三重區三和路四段137號,02-22867171,侯修新,2012-01-03,,25.0780346,121.4844464,台灣新北市三重區福樂里,新北市,三重區,福樂里
050,0501530,臺灣中小企業銀行南三重分行,新北市三重區自強路一段232號,02-29827171,王燕惠,2012-01-03,,25.0668698,121.4933215,台灣新北市三重區正義里,新北市,三重區,正義里
050,0501541,臺灣中小企業銀行蘆洲分行,新北市蘆洲區永樂街42號,02-28477171,黃志祥,2012-01-03,,25.0884953,121.4579442,台灣新北市蘆洲區永樂里,新北市,蘆洲區,永樂里
050,0501600,臺灣中小企業銀行宜蘭分行,宜蘭縣宜蘭市中山路二段305號,03-9367171,簡碧娟,2012-01-03,,24.7537581,121.7522901,台灣宜蘭縣宜蘭市神農里,宜蘭縣,宜蘭市,神農里
050,0501703,臺灣中小企業銀行羅東分行,宜蘭縣羅東鎮中正北路15號,03-9567171,簡明發,2012-01-03,,24.6784565,121.7719341,台灣宜蘭縣羅東鎮公正里,宜蘭縣,羅東鎮,公正里
050,0501714,臺灣中小企業銀行蘇澳分行,宜蘭縣蘇澳鎮中正路一段96-1號,03-9965051,李炳惠,2012-07-11,,24.594229,121.8533264,台灣宜蘭縣蘇澳鎮永光里,宜蘭縣,蘇澳鎮,永光里
050,0502906,臺灣中小企業銀行楊梅分行,桃園市楊梅區光復北街10號,03-4786111,張月美,2018-08-27,,24.9119946,121.1462854,台灣桃園市楊梅區楊梅里,桃園市,楊梅區,楊梅里
050,0502917,臺灣中小企業銀行湖口分行,新竹縣湖口鄉中正路一段76號,03-5997171,陳淑娥,2012-01-03,,24.901708,121.046057,台灣新竹縣湖口鄉孝勢村,新竹縣,湖口鄉,孝勢村
050,0503006,臺灣中小企業銀行桃園分行,桃園市桃園區中華路99號,03-3317171,李淑芬,2015-01-06,,24.9902984,121.3092653,台灣桃園市桃園區文明里,桃園市,桃園區,文明里
050,0503017,臺灣中小企業銀行大園分行,桃園市大園區中山南路80號,03-3857171,黃麗娟,2015-01-06,,25.062401,121.197409,台灣桃園市大園區大園里,桃園市,大園區,大園里
050,0503028,臺灣中小企業銀行大溪分行,桃園市大溪區復興路80號,03-3887171,黃金和,2015-01-06,,24.8795808,121.2905739,台灣桃園市大溪區田心里,桃園市,大溪區,田心里
050,0503109,臺灣中小企業銀行中壢分行,桃園市中壢區中山路157號,03-4277171,古健國,2015-01-06,,24.9559914,121.2239965,台灣桃園市中壢區石頭里,桃園市,中壢區,石頭里
050,0503110,臺灣中小企業銀行內壢分行,忠孝路153號,03-4557171,吳木詳,2015-01-06,,22.6889726,120.4890061,台灣屏東縣屏東市北興里,屏東縣,屏東市,北興里
050,0503121,臺灣中小企業銀行新明分行,桃園市中壢區民族路282號,03-4919122,廖玉蓓,2015-01-06,,24.9573349,121.2084603,台灣桃園市中壢區五福里,桃園市,中壢區,五福里
050,0503132,臺灣中小企業銀行東桃園分行,萬壽路二段1221號,03-3297171,留秋玉,2015-01-06,,24.9930911,121.3294779,台灣桃園市龜山區中興里,桃園市,龜山區,中興里
050,0503154,臺灣中小企業銀行新屋分行,桃園市新屋區中山路257號,03-4777171,黃旭祥,2015-01-06,,24.9725746,121.1058321,台灣桃園市新屋區新屋里,桃園市,新屋區,新屋里
050,0503202,臺灣中小企業銀行新竹分行,新竹市東門街154號,03-5277171,紀乃加,2012-01-03,,24.8043439,120.9685217,台灣新竹市東區東門里,新竹市,東區,東門里
050,0503213,臺灣中小企業銀行竹北分行,新竹縣竹北市縣政九路128號,03-5517171,黃寬義,2013-01-30,,24.8279209,121.0105723,台灣新竹縣竹北市北崙里,新竹縣,竹北市,北崙里
050,0503224,臺灣中小企業銀行竹科分行,關新路190號,03-5637171,陳素芬,2016-03-09,,24.7876111,121.0200041,台灣新竹市東區新莊里,新竹市,東區,新莊里
050,0503305,臺灣中小企業銀行八德分行,桃園市八德區介壽路一段789號,03-3767171 -,陳豊輝,2015-01-06,,24.96255,121.30032,台灣桃園市八德區大忠里,桃園市,八德區,大忠里
050,0503327,臺灣中小企業銀行龍潭分行,桃園市龍潭區龍元路64號,03-4807171,袁淑玲,2015-01-06,,24.8648635,121.2123319,台灣桃園市龍潭區龍潭里,桃園市,龍潭區,龍潭里
050,0503408,臺灣中小企業銀行竹東分行,新竹縣竹東鎮東林路6號,03-5947171,張雲輝,2012-01-03,,24.7365739,121.08868,台灣新竹縣竹東鎮東華里,新竹縣,竹東鎮,東華里
050,0503501,臺灣中小企業銀行竹南分行,苗栗縣竹南鎮博愛街29號,037-467171,林秀嬌,2012-01-03,,24.6865623,120.878872,台灣苗栗縣竹南鎮竹南里,苗栗縣,竹南鎮,竹南里
050,0503512,臺灣中小企業銀行頭份分行,苗栗縣頭份市信義路90號,037-687171,張勝旺,2015-11-03,,24.6859163,120.9080039,台灣苗栗縣頭份市民族里,苗栗縣,頭份市,民族里
050,0503604,臺灣中小企業銀行苗栗分行,苗栗縣苗栗市中正路606號,037-327171,林時卯,2012-01-03,,24.556777,120.819803,台灣苗栗縣苗栗市青苗里,苗栗縣,苗栗市,青苗里
050,0504601,臺灣中小企業銀行豐原分行,台中市豐原區源豐路1號,04-25267171,林禮忠,2017-06-16,,24.2515837,120.7154132,台灣台中市豐原區豐西里,台中市,豐原區,豐西里
050,0504704,臺灣中小企業銀行太平分行,台中市太平區中興東路27號,04-2707171,楊秉松,2012-01-03,,24.1301793,120.7200065,台灣台中市太平區永平里,台中市,太平區,永平里
050,0504807,臺灣中小企業銀行大甲分行,台中市大甲區鎮政路14號,04-6867171,葉鏋鐘,2012-01-03,,24.3444998,120.6249502,台灣台中市大甲區大甲里,台中市,大甲區,大甲里
050,0504829,臺灣中小企業銀行沙鹿分行,台中市沙鹿區臺灣大道七段1023號,04-6657171,陳志政,2013-10-09,,24.2405401,120.5612404,台灣台中市沙鹿區居仁里,台中市,沙鹿區,居仁里
050,0504830,臺灣中小企業銀行烏日分行,台中市烏日區中華路616號,04-3387171,鄭孟鑫,2012-01-03,,24.1072575,120.6339805,台灣台中市烏日區九德里,台中市,烏日區,九德里
050,0504900,臺灣中小企業銀行台中分行,台中市中區臺灣大道一段400號,04-22297171,蘇孟亮,2013-10-09,,24.1432056,120.6787077,台灣台中市中區柳川里,台中市,中區,柳川里
050,0504911,臺灣中小企業銀行民權分行,台中市中區民權路84號,04-2267171,廖順增,2012-01-03,,24.1385287,120.6794644,台灣台中市中區公園里,台中市,中區,公園里
050,0505000,臺灣中小企業銀行興中分行,台中市南區台中路136號,04-22877171,王益修,2012-01-03,,24.1316045,120.6841881,台灣台中市南區城隍里,台中市,南區,城隍里
050,0505011,臺灣中小企業銀行北屯分行,台中市北屯區進化北路53號,04-2307171,白國村,2012-01-03,,24.1628429,120.6904781,台灣台中市北屯區北京里,台中市,北屯區,北京里
050,0505103,臺灣中小企業銀行南投分行,南投縣南投市復興路139號,049-237171,陳良賓,2012-08-03,,23.9059218,120.6873479,台灣南投縣南投市崇文里,南投縣,南投市,崇文里
050,0505114,臺灣中小企業銀行草屯分行,南投縣草屯市中正路604號,049-2357171,洪彩絨,2012-07-13,,23.9791079,120.686546,台灣南投縣草屯鎮炎峰里,南投縣,草屯鎮,炎峰里
050,0505206,臺灣中小企業銀行埔里分行,南投縣埔里鎮中正路434號,049-997171,周富慶,2012-01-03,,23.965979,120.966697,台灣南投縣埔里鎮西門里,南投縣,埔里鎮,西門里
050,0505217,臺灣中小企業銀行潭子分行,台中市潭子區中山路二段135號,04-25317171,謝政安,2012-01-03,,24.2074932,120.704886,台灣台中市潭子區潭陽里,台中市,潭子區,潭陽里
050,0505309,臺灣中小企業銀行竹山分行,南投縣竹山鎮集山路三段919號,049-2637171,黃榮裕,2012-06-05,,23.7566484,120.6825415,台灣南投縣竹山鎮竹山里,南投縣,竹山鎮,竹山里
050,0505402,臺灣中小企業銀行彰化分行,彰化縣彰化市光復路61號,04-7226101,林明毅,2012-01-03,,24.0807103,120.5434968,台灣彰化縣彰化市永福里,彰化縣,彰化市,永福里
050,0505413,臺灣中小企業銀行和美分行,彰化縣和美鎮和西里和安街8號,04-7558131,陳明棠,2012-01-03,,24.1145577,120.4960655,台灣彰化縣和美鎮和西里,彰化縣,和美鎮,和西里
050,0505505,臺灣中小企業銀行員林分行,彰化縣員林市民權街16號,04-8333581,宋月滿,2016-01-06,,23.959663,120.571337,台灣彰化縣員林市和平里,彰化縣,員林市,和平里
050,0505608,臺灣中小企業銀行北斗分行,彰化縣北斗鎮宮前街62號,04-8877171,吳建達,2012-07-03,,23.8715616,120.5256844,台灣彰化縣北斗鎮五權里,彰化縣,北斗鎮,五權里
050,0505619,臺灣中小企業銀行二林分行,彰化縣二林鎮中正路2號,04-8957171,楊禮模,2012-07-13,,23.8995035,120.3695573,台灣彰化縣二林鎮東和里,彰化縣,二林鎮,東和里
050,0506605,臺灣中小企業銀行斗六分行,雲林縣斗六市大同路109號,05-5347171,白溪河,2012-01-03,,23.7097208,120.5453617,台灣雲林縣斗六市忠孝里,雲林縣,斗六市,忠孝里
050,0506708,臺灣中小企業銀行北港分行,雲林縣北港鎮仁安里文化路65號,05-7827171,陳文旗,2012-07-16,,23.5695131,120.3016065,台灣雲林縣北港鎮仁安里,雲林縣,北港鎮,仁安里
050,0506719,臺灣中小企業銀行虎尾分行,雲林縣虎尾鎮和平路45號,05-6337171,呂東漢,2012-01-03,,23.7090952,120.4373069,台灣雲林縣虎尾鎮新興里,雲林縣,虎尾鎮,新興里
050,0506801,臺灣中小企業銀行嘉義分行,嘉義市光華路132號,05-2287171,蔡素英,2012-01-03,,23.4791877,120.4510822,台灣嘉義市東區中央里,嘉義市,東區,中央里
050,0506812,臺灣中小企業銀行民雄分行,嘉義縣民雄鄉建國路三段83號,05-2207171,陳以曼,2012-08-03,,23.521191,120.439812,台灣嘉義縣民雄鄉興南村,嘉義縣,民雄鄉,興南村
050,0506867,臺灣中小企業銀行嘉新分行,西區新民路766號,05-2867171,林建璋,2016-07-07,,23.4697423,120.4400782,台灣嘉義市西區自強里,嘉義市,西區,自強里
050,0506904,臺灣中小企業銀行新營分行,台南市新營區中山路216號,06-6357171,劉家成,2012-01-03,,23.3035279,120.315065,台灣台南市新營區民權里,台南市,新營區,民權里
050,0506915,臺灣中小企業銀行開元分行,台南市永康區中華路12號,06-3117171,陳豐富,2016-11-04,,23.0001457,120.235167,台灣台南市永康區中華里,台南市,永康區,中華里
050,0507004,臺灣中小企業銀行永康分行,台南市永康區甲頂村中正南路757779號,06-2517171,蕭新釧,2012-01-03,,23.0300717,120.2252808,台灣台南市永康區尚頂里,台南市,永康區,尚頂里
050,0507015,臺灣中小企業銀行學甲分行,台南市學甲區中山路87號,06-7837171,莊志銘,2017-12-06,,23.234323,120.181632,台灣台南市學甲區慈福里,台南市,學甲區,慈福里
050,0507026,臺灣中小企業銀行善化分行,台南市善化區中山路352號,06-5816111,黃國祥,2012-01-03,,23.1322919,120.2934268,台灣台南市善化區東關里,台南市,善化區,東關里
050,0507037,臺灣中小企業銀行永大分行,台南市永康區永大路2段1528153015321536號,06-2337171,蘇建來,2012-01-03,,23.0191294,120.2621002,台灣台南市永康區永康里,台南市,永康區,永康里
050,0507107,臺灣中小企業銀行台南分行,台南市中西區中正路185號,06-2247171,胡永盛,2017-11-13,,22.9926123,120.1980801,台灣台南市中西區保安里,台南市,中西區,保安里
050,0507118,臺灣中小企業銀行仁德分行,台南市仁德區中山路339號,06-2797171,陳錦秀,2012-01-03,,22.9707106,120.258664,台灣台南市仁德區仁義里,台南市,仁德區,仁義里
050,0507200,臺灣中小企業銀行成功分行,台南市中西區公園路25號,06-2217171,許嫦慧,2017-11-13,,22.9939967,120.2051078,台灣台南市中西區三民里,台南市,中西區,三民里
050,0507211,臺灣中小企業銀行東台南分行,台南市東區中華東路二段75號,06-2687171,陳順和,2012-01-03,,22.9865235,120.2335503,台灣台南市東區東聖里,台南市,東區,東聖里
050,0507303,臺灣中小企業銀行安平分行,台南市南區中華西路一段67號,06-2657171,陳美珍,2012-01-03,,22.9740366,120.1837467,台灣台南市南區彰南里,台南市,南區,彰南里
050,0507602,臺灣中小企業銀行花蓮分行,花蓮縣花蓮市中山路247號,038-8355512,蘇秋華,2017-11-13,,23.9783322,121.6081929,台灣花蓮縣花蓮市國治里,花蓮縣,花蓮市,國治里
050,0507705,臺灣中小企業銀行台東分行,台東縣台東市中華路一段335號,089-327171,周汶璋,2012-01-03,,22.7551123,121.1537569,台灣台東縣台東市中正里,台東縣,台東市,中正里
050,0508207,臺灣中小企業銀行東高雄分行,高雄市苓雅區中正一路249號,07-7167171,郭樂勤,2012-01-03,,22.6294812,120.3263472,台灣高雄市苓雅區福南里,高雄市,苓雅區,福南里
050,0508300,臺灣中小企業銀行岡山分行,高雄市岡山區岡山路412號,07-6227171,林德雄,2012-01-03,,22.7953133,120.2958065,台灣高雄市岡山區岡山里,高雄市,岡山區,岡山里
050,0508403,臺灣中小企業銀行北鳳山分行,高雄市鳳山區建國路三段28號,07-7767171,王政宏,2012-05-14,,22.6367729,120.3559669,台灣高雄市鳳山區文英里,高雄市,鳳山區,文英里
050,0508414,臺灣中小企業銀行苓雅分行,高雄市苓雅區青年一路31號,07-2297171,林安妘,2012-05-14,,22.6235298,120.3141861,台灣高雄市苓雅區林富里,高雄市,苓雅區,林富里
050,0508506,臺灣中小企業銀行高雄分行,高雄市前金區五福三路79號,07-2717171,蘇錦泉,2012-01-03,,22.6212734,120.296114,台灣高雄市前金區榮復里,高雄市,前金區,榮復里
050,0508517,臺灣中小企業銀行北高雄分行,高雄市復興一路90號,07-2387171,王怡靜,2014-02-10,,22.6347672,120.3086622,台灣高雄市新興區開平里,高雄市,新興區,開平里
050,0508528,臺灣中小企業銀行大昌分行,高雄市三民區大昌二路116號,07-3827171,林麗容,2012-01-03,,22.643802,120.332241,台灣高雄市三民區寶泰里,高雄市,三民區,寶泰里
